63,63,140,140,250,250,500,500,1000,1000,2000,2000,4000,4000,8000,8000
B,D,B,D,B,D,B,D,B,D,B,D,B,D,B,D
4.594154461195351e-06,0.28846153846153844,4.846580530491799e-06,0.28846153846153844,4.955492452525323e-06,0.28846153846153844,4.594154461195351e-06,0.28846153846153844,4.793900307334279e-06,0.28846153846153844,4.691902428454826e-06,0.28846153846153844,5.6543439522404316e-06,0.28846153846153844,7.230144725815634e-06,0.28846153846153844
2.7094875503271135e-06,0.11379598662207357,2.8976464079887186e-06,0.11379598662207357,2.9384583292279965e-06,0.11379598662207357,2.980436305359825e-06,0.11379598662207357,2.980436305359825e-06,0.11379598662207357,3.1138886772416084e-06,0.11379598662207357,3.863528543984958e-06,0.11379598662207357,3.9364253089658065e-06,0.11379598662207357
4.283015633749357e-06,0.16642210809488872,4.832120202178762e-06,0.16642210809488872,5.09331588878302e-06,0.16642210809488872,4.832120202178762e-06,0.16642210809488872,5.09331588878302e-06,0.16642210809488872,5.09331588878302e-06,0.16642210809488872,6.079118964031346e-06,0.16642210809488872,6.73045313874899e-06,0.16642210809488872
5.766710409301469e-06,0.36442378789479246,6.230698603153312e-06,0.36442378789479246,6.230698603153312e-06,0.36442378789479246,5.892073679068892e-06,0.36442378789479246,6.0906829042060465e-06,0.36442378789479246,6.0906829042060465e-06,0.36442378789479246,9.034512974572302e-06,0.36442378789479246,9.034512974572302e-06,0.36442378789479246
5.5349455895380966e-06,0.21594521887992174,6.234766296261304e-06,0.21594521887992174,6.5352369611413675e-06,0.21594521887992174,6.696600836725105e-06,0.21594521887992174,6.954162407368378e-06,0.21594521887992174,7.430474901023746e-06,0.21594521887992174,9.040411129578891e-06,0.21594521887992174,9.040411129578891e-06,0.21594521887992174
4.320844770800214e-06,0.3365755627009646,4.524178642367283e-06,0.3365755627009646,4.747594871619988e-06,0.3365755627009646,4.63319499519541e-06,0.3365755627009646,4.63319499519541e-06,0.3365755627009646,4.930194674374603e-06,0.3365755627009646,6.409253076686984e-06,0.3365755627009646,6.746582185986299e-06,0.3365755627009646
4.530176606476482e-06,0.3848345588235294,4.85376064979623e-06,0.3848345588235294,4.972145055888821e-06,0.3848345588235294,4.633135165714583e-06,0.3848345588235294,4.85376064979623e-06,0.3848345588235294,4.972145055888821e-06,0.3848345588235294,7.029584389360057e-06,0.3848345588235294,7.280640974694345e-06,0.3848345588235294
3.636342506484224e-06,0.2084592145015106,3.2866941885530485e-06,0.2084592145015106,3.38431876841106e-06,0.2084592145015106,3.452688844540576e-06,0.2084592145015106,3.7562219297749127e-06,0.2084592145015106,4.272702445118963e-06,0.2084592145015106,5.179033266810865e-06,0.2084592145015106,5.340878056398704e-06,0.2084592145015106
4.682008301829891e-06,0.16642210809488872,5.0012361405910205e-06,0.16642210809488872,5.239390242523926e-06,0.16642210809488872,5.239390242523926e-06,0.16642210809488872,5.570997219898858e-06,0.16642210809488872,5.790905004894866e-06,0.16642210809488872,6.66831485412136e-06,0.16642210809488872,7.859085363785888e-06,0.16642210809488872
1.0867178761721908e-05,0.216,1.1591657345836702e-05,0.216,1.1591657345836702e-05,0.216,1.1991369668106933e-05,0.216,1.1991369668106933e-05,0.216,1.172190068680116e-05,0.216,1.655951049405243e-05,0.216,2.0455865904417708e-05,0.216
1.4043470318152266e-05,0.216,1.4823663113605169e-05,0.216,1.4660765716752366e-05,0.216,1.4660765716752366e-05,0.216,1.4823663113605169e-05,0.216,1.551313581656355e-05,0.216,1.6676621002805817e-05,0.216,2.6682593604489303e-05,0.216
1.7105744347154862e-06,0.2540217391304348,1.729371955976096e-06,0.2540217391304348,1.7883278181116447e-06,0.2540217391304348,1.7485871999313857e-06,0.2540217391304348,1.768234247121626e-06,0.2540217391304348,1.7485871999313857e-06,0.2540217391304348,1.8088833102738474e-06,0.2540217391304348,2.248183542768925e-06,0.2540217391304348
1.3542047608164265e-06,0.2540217391304348,1.4773142845270107e-06,0.2540217391304348,1.4773142845270107e-06,0.2540217391304348,1.42861161580634e-06,0.2540217391304348,1.2500351638305476e-06,0.2540217391304348,1.604983420226876e-06,0.2540217391304348,1.6883591823165838e-06,0.2540217391304348,1.9697523793693478e-06,0.2540217391304348
1.5776850264279095e-05,0.12502831257078142,1.5928550747589472e-05,0.12502831257078142,1.6401676017319852e-05,0.12502831257078142,1.6240875272052008e-05,0.12502831257078142,1.6240875272052008e-05,0.12502831257078142,1.690376814029903e-05,0.12502831257078142,1.840632530832561e-05,0.12502831257078142,2.3007906635407014e-05,0.12502831257078142
1.2752375827534439e-05,0.45503116651825465,1.3155082432614474e-05,0.45503116651825465,1.329503011806782e-05,0.45503116651825465,1.2373592387112625e-05,0.45503116651825465,1.2752375827534439e-05,0.45503116651825465,1.3733327814267858e-05,0.45503116651825465,1.5621660388729688e-05,0.45503116651825465,1.7853326158548215e-05,0.45503116651825465
1.3689666765739186e-05,0.4792282958199357,1.53088746627621e-05,0.4792282958199357,1.5475275474313862e-05,0.4792282958199357,1.4096290531058172e-05,0.4792282958199357,1.4986582564598688e-05,0.4792282958199357,1.6554945856242736e-05,0.4792282958199357,1.8252889020985583e-05,0.4792282958199357,2.2245708494326176e-05,0.4792282958199357
